gotu	covered_length	total_length	coverage_ratio	strain
G000745845	498	6630821	7.510382198524135e-05	Pseudobacteroides cellulosolvens ATCC 35603 = DSM 2933 ASM74584v1
G000270405	498	1172197	0.0004248432644000966	Chlamydia psittaci 01DC11 ASM27040v1
G001782115	497	598828	0.0008299545111451034	Candidatus Levybacteria bacterium RIFCSPHIGHO2_01_FULL_38_96 ASM178211v1
G000998805	497	929441	0.0005347300151381314	Parcubacteria group bacterium GW2011_GWA2_43_11 ASM99880v1
G001784715	496	608150	0.0008155882594754584	Candidatus Moranbacteria bacterium RIFCSPHIGHO2_12_FULL_54_9 ASM178471v1
G000007185	495	1694969	0.000292040739388154	Methanopyrus kandleri AV19
G000424585	495	3813073	0.00012981655478402852	Butyrivibrio sp. MC2013 ASM42458v1
G001547735	494	1816670	0.00027192610655760266	Thermosulfidibacter takaii ABI70S6
G001002845	494	561060	0.0008804762414002067	Microgenomates group bacterium GW2011_GWA2_46_7 ASM100284v1
G000013445	493	3544738	0.00013907939035268614	Methanospirillum hungatei JF-1
G001801605	493	1811150	0.0002722027441128565	Gammaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_41_25 ASM180160v1
G001512485	492	2554107	0.00019263092736522002	Clostridiales bacterium DTU069 ASM151248v1
G000999595	492	1196777	0.0004111041572490113	Microgenomates group bacterium GW2011_GWA2_44_7 ASM99959v1
G001642725	491	3034429	0.00016180968478748392	Acidibacillus ferrooxidans SLC66 ASM164272v1
G001781525	491	533142	0.0009209553927471481	Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_02_FULL_50_9 ASM178152v1
G001770085	490	3901056	0.0001256070151261607	Bdellovibrionales bacterium RIFOXYC12_FULL_39_17 ASM177008v1
G001871415	490	1534662	0.000319288546924339	Candidatus Woesearchaeota archaeon CG1_02_57_44 ASM187141v1
G001825335	490	510477	0.000959886537493364	Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_01_FULL_35_19 ASM182533v1
G000424385	490	4588273	0.00010679399416730434	Butyrivibrio sp. LC3010 ASM42438v1
G000016705	490	1341892	0.00036515606323012583	Dehalococcoides mccartyi BAV1
G001781965	489	1972833	0.0002478669000366478	Candidatus Lambdaproteobacteria bacterium RIFOXYD12_FULL_49_8 ASM178196v1
G001769225	489	4215217	0.00011600826244532607	Bacteroidetes bacterium GWF2_41_9 ASM176922v1
G001567355	489	1459386	0.0003350724208674059	candidate division WS6 bacterium OLB20 ASM156735v1
G000270445	489	1172032	0.0004172241030961612	Chlamydia psittaci 08DC60 ASM27044v1
G001823015	488	681786	0.0007157671175412813	Candidatus Veblenbacteria bacterium RIFOXYD1_FULL_43_11 ASM182301v1
G001000595	488	686921	0.0007104164816623745	Parcubacteria group bacterium GW2011_GWA1_44_13 ASM100059v1
G000501595	488	1205961	0.00040465653532742766	Borrelia garinii IPT75
G001303625	487	732023	0.0006652796428527519	Dehalococcoidia bacterium SM23_28_1 ASM130362v1
G000022405	487	2608832	0.00018667357652773348	Sulfolobus islandicus M.14.25
G001872425	487	759879	0.0006408915103588861	Parcubacteria group bacterium CG1_02_41_26 ASM187242v1
G001603555	487	1222090	0.00039849765565547543	Bacteroidales bacterium Bact_17 ASM160355v1
G001802205	487	3918148	0.00012429341617519298	Ignavibacteria bacterium GWA2_35_9 ASM180220v1
G000990805	487	978783	0.0004975566596477463	Candidatus Moranbacteria bacterium GW2011_GWF2_35_39 ASM99080v1
G001792065	486	1098813	0.0004422954588269342	Candidatus Woesebacteria bacterium RBG_16_40_11 ASM179206v1
G001873675	486	2030295	0.0002393740811064402	Syntrophaceae bacterium CG2_30_49_12 ASM187367v1
G001805005	486	1883825	0.00025798574708372596	Nitrospinae bacterium RIFCSPLOWO2_12_39_16 ASM180500v1
G001784915	486	839149	0.0005791581709565285	Candidatus Moranbacteria bacterium RIFOXYB12_FULL_35_8 ASM178491v1
G001801575	485	2033387	0.00023851829484500492	Gammaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_41_20 ASM180157v1
G001804885	485	5678892	8.540398373485532e-05	Lentisphaerae bacterium RIFOXYA12_FULL_48_11 ASM180488v1
G000189575	485	2655201	0.0001826603710980826	Sulfolobus islandicus HVE10/4
G001626695	484	1090564	0.0004438070576325644	Candidatus Marinimicrobia bacterium REDSEA-S39_B11 ASM162669v1
G000434435	483	1495863	0.0003228905320874973	Firmicutes bacterium CAG:475 MGS475
G000306195	483	4938803	9.779697631187151e-05	Leptospira noguchii str. 2001034031
G000375745	482	1626233	0.00029639049262928497	Nitrospina sp. AB-629-B06 ASM37574v1
G002007865	481	1394319	0.0003449712727144936	Dehalococcoides mccartyi KBDCA2
G001563795	481	2368236	0.00020310475814065828	Haloferacaceae archaeon B1-Br10_E2g22 ASM156379v1
G001781255	481	825933	0.0005823716935877365	Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_02_FULL_50_50 ASM178125v1
G000433935	481	3883274	0.00012386455346699717	Odoribacter sp. CAG:788 MGS788
G000802045	481	3976663	0.00012095568570934977	Peptococcaceae bacterium BICA1-8 ASM80204v1
G001825075	481	775023	0.0006206267426902169	Candidatus Yonathbacteria bacterium RIFCSPLOWO2_01_FULL_43_20 ASM182507v1
G001940985	481	1685577	0.0002853622231437662	Mollicutes bacterium Phil14 ASM194098v1
G000445425	481	937966	0.0005128117650319947	Borrelia miyamotoi LB-2001
G001797155	481	1468333	0.00032758236721506633	Chloroflexi bacterium RIFOXYC12_FULL_59_14 ASM179715v1
G002007845	480	1428463	0.0003360255043357791	Dehalococcoides mccartyi KBDCA1
G000364745	480	2465177	0.00019471218496684012	Sulfolobus islandicus LAL14/1
G000501695	480	1204557	0.00039848674657986296	Borrelia garinii IPT105
G001003855	480	871566	0.0005507328188570917	Candidatus Moranbacteria bacterium GW2011_GWE1_49_15 ASM100385v1
G000970005	480	3914091	0.00012263383758834428	Methanosarcina sp. WH1 ASM97000v1
G001896635	480	1930657	0.00024862002934752264	Aminobacterium sp. EBM-42 ASM189663v1
G000434295	479	1926190	0.00024867744095857623	Acetobacter sp. CAG:977 MGS977
G001817925	479	486892	0.0009837910666020391	Candidatus Harrisonbacteria bacterium RIFCSPLOWO2_01_FULL_40_28 ASM181792v1
G001772615	478	1009847	0.00047333903056601644	candidate division WWE3 bacterium RIFCSPHIGHO2_01_FULL_40_23 ASM177261v1
G001767765	478	2646965	0.0001805841784836596	Alicyclobacillus sp. RIFOXYA1_FULL_53_8 ASM176776v1
G001508975	478	1255134	0.0003808358310746104	Synergistales bacterium 57_84 ASM150897v1
G001782975	477	779681	0.000611788667416546	Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_02_FULL_50_9b ASM178297v1
G001781995	477	1232512	0.0003870144874857202	Candidatus Levybacteria bacterium RBG_16_35_11 ASM178199v1
G001775565	476	848883	0.0005607368742217714	Candidatus Amesbacteria bacterium RIFCSPHIGHO2_01_FULL_47_34 ASM177556v1
G001001375	476	914308	0.0005206123100749419	Candidatus Amesbacteria bacterium GW2011_GWC1_47_15 ASM100137v1
G000454725	476	1146066	0.00041533384639279064	Chlamydia ibidis 10-1398/6
G001796495	475	1496600	0.00031738607510356807	Chloroflexi bacterium RBG_13_51_18 ASM179649v1
G000432075	474	1789369	0.0002648978494653702	Ruminococcus sp. CAG:724 MGS724
G001610775	473	1467912	0.0003222264004926726	Dehalococcoides mccartyi 11a5
G000338695	473	1163362	0.000406580238996976	Chlamydia psittaci Mat116
G001784725	472	940613	0.0005018004216399306	Candidatus Moranbacteria bacterium RIFCSPHIGHO2_02_FULL_40_12b ASM178472v1
G000568795	472	1319405	0.00035773701024325357	Borrelia hermsii MTW
G001773695	471	938849	0.0005016781186324957	Candidatus Amesbacteria bacterium RIFCSPLOWO2_01_FULL_48_25 ASM177369v1
G000989565	470	1259947	0.00037303156402610584	Candidatus Peregrinibacteria bacterium GW2011_GWA2_33_10 ASM98956v1
G001770035	470	3987592	0.00011786561915060517	Bdellovibrionales bacterium RIFOXYC1_FULL_39_130 ASM177003v1
G000245215	470	2664783	0.00017637458659860858	Sulfolobus islandicus M.16.40
G001770125	470	3960939	0.00011865873218446435	Bdellovibrionales bacterium RIFOXYD1_FULL_39_84 ASM177012v1
G000309865	469	2420154	0.00019378932084487187	Methanobacterium sp. Maddingley MBC34 MMad_1.0
G001801465	469	2398516	0.0001955375740666312	Gammaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_35_23 ASM180146v1
G000501755	469	1055994	0.00044413131135214785	Borrelia garinii IPT113
G001512435	469	1950328	0.00024047237182668761	Halothermothrix sp. DTU029 ASM151243v1
G000438415	468	1079645	0.0004334758184403207	Clostridium sp. CAG:628 MGS628
G001002165	467	507511	0.0009201770996096636	Parcubacteria group bacterium GW2011_GWA2_46_10 ASM100216v1
G001816815	467	716521	0.0006517603810634999	Candidatus Woykebacteria bacterium RIFCSPHIGHO2_12_FULL_43_10 ASM181681v1
G000298375	467	1179551	0.0003959133602531811	Chlamydia psittaci 84/55
G000995665	466	1188894	0.000391960931756742	Microgenomates group bacterium GW2011_GWB1_44_8 ASM99566v1
G001801345	466	1187666	0.000392366203966435	Gammaproteobacteria bacterium RBG_16_37_9 ASM180134v1
G001401455	466	1170628	0.000398076929648018	Chlamydia psittaci CP3 ASM140145v1
G000245115	465	2680814	0.00017345477903353234	Sulfolobus islandicus M.16.12
G000265525	465	1950313	0.00023842326847024043	Thermococcus cleftensis ASM26552v1
G001800495	465	2198698	0.00021148879928030133	Elusimicrobia bacterium RIFOXYB2_FULL_48_7 ASM180049v1
G000996085	464	944541	0.0004912438951829512	Parcubacteria group bacterium GW2011_GWB1_40_14 ASM99608v1
G001816425	464	843579	0.0005500374001723608	Candidatus Blackburnbacteria bacterium RIFCSPHIGHO2_02_FULL_44_20 ASM181642v1
G000270385	463	1169374	0.00039593833965865496	Chlamydia psittaci C19/98 ASM27038v1
G001798945	462	1113098	0.00041505779365338903	Deltaproteobacteria bacterium RBG_19FT_COMBO_46_9 ASM179894v1
G000253055	461	1841542	0.00025033368774646464	Thermoproteus tenax Kra 1
G001995005	461	1853627	0.00024870159962063563	Epulopiscium sp. Nuni2H_MBin003 Nuni2H
G001564065	460	4303623	0.00010688668593880087	Chitinophagaceae bacterium T5-Br10_B2g13 ASM156406v1
G001774895	460	694068	0.0006627592685442924	Candidatus Curtissbacteria bacterium RIFCSPHIGHO2_12_41_11 ASM177489v1
G001508935	460	1651366	0.0002785572671352081	Synergistales bacterium 54_24 ASM150893v1
G001872225	460	687496	0.0006690948020061208	Parcubacteria group bacterium CG1_02_37_13 ASM187222v1
G001772865	459	941100	0.00048772712782913614	candidate division WWE3 bacterium RIFCSPHIGHO2_02_FULL_38_14 ASM177286v1
G001936255	458	1042690	0.00043924848229099733	Borrelia anserina Es isolate UTHSCSA
G001825665	458	4827106	9.48808665067641e-05	Planctomycetes bacterium GWF2_41_51 ASM182566v1
G001790675	458	2493865	0.000183650678765691	Candidatus Schekmanbacteria bacterium GWA2_38_9 ASM179067v1
G000830255	457	2294002	0.00019921517069296365	Sulfuricurvum sp. PC08-66 ASM83025v1
G000384535	457	822296	0.0005557609425316431	actinobacterium SCGC AAA027-M14 ASM38453v1
G001000025	457	577627	0.0007911680028807518	Parcubacteria group bacterium GW2011_GWE1_43_8 ASM100002v1
G000784835	457	1823483	0.0002506192818907552	Thermotoga sp. Mc24 ASM78483v1
G001412345	456	2971898	0.0001534372983191213	Smithella sp. SDB ASM141234v1
G000300045	456	902789	0.0005051014135085828	Borrelia garinii NMJW1
G000016785	456	1823511	0.0002500670409994785	Thermotoga petrophila RKU-1
G000379345	455	990274	0.0004594687934854394	zeta proteobacterium SCGC AB-602-C20 ASM37934v1
G001823315	455	526072	0.0008649006219680957	Candidatus Wildermuthbacteria bacterium RIFCSPHIGHO2_12_FULL_40_12 ASM182331v1
G000999965	455	1082319	0.00042039361777812274	Candidatus Peregrinibacteria bacterium GW2011_GWA2_43_8 ASM99996v1
G001800735	455	1494907	0.0003043667599389126	Euryarchaeota archaeon RBG_16_62_10 ASM180073v1
G001802895	455	2158540	0.00021079062699787818	Ignavibacteria bacterium RBG_16_36_9 ASM180289v1
G000227355	455	1195147	0.0003807063064208838	Mycoplasma iowae 695
G001940805	455	1965334	0.00023151281156281832	Methanocorpusculaceae archaeon Phil4 ASM194080v1
G001751155	454	2738577	0.0001657795271047701	Desulfuromonadales bacterium C00003068 ASM175115v1
G001401485	454	1169673	0.00038814266893396704	Chlamydia psittaci str. Frances
G001804545	453	3684731	0.00012293977497950326	Ignavibacteria bacterium GWB2_36_8 ASM180454v1
G001547795	453	1451056	0.00031218643525818436	Dehalococcoides mccartyi IBARAKI
G000747095	453	2107395	0.00021495732883488857	Sulfuricurvum sp. MLSB ASM74709v1
G001772935	452	944870	0.00047837268618963454	candidate division WWE3 bacterium RIFCSPLOWO2_01_FULL_37_24 ASM177293v1
G001515295	452	1462509	0.00030905792716489266	Dehalococcoides mccartyi JNA
G000989635	452	1433016	0.0003154186694356518	Candidatus Peregrinibacteria bacterium GW2011_GWC2_33_13 ASM98963v1
G001797845	452	2430621	0.0001859607071608449	Deltaproteobacteria bacterium RBG_16_44_11 ASM179784v1
G001303565	452	1759043	0.0002569579026777629	Dehalococcoidia bacterium SG8_51_3 ASM130356v1
G000970125	450	4941115	9.107256155746223e-05	Methanosarcina siciliae HI350
G001466415	449	1106395	0.0004058225136592266	Chlamydia pecorum NSW/Bov/SBE
G001007105	449	1228123	0.00036559855975337973	Chlamydia pneumoniae isolate CV14
G001799555	449	1843056	0.00024361712286550164	Elusimicrobia bacterium GWA2_38_7 ASM179955v1
G001829785	448	2342198	0.0001912733253123775	Sulfurimonas sp. RIFOXYD12_FULL_33_39 ASM182978v1
G001513075	448	2556876	0.0001752138156093608	Clostridiales bacterium DTU074 ASM151307v1
G000501155	448	1029570	0.0004351331138242179	Borrelia garinii IPT115
G000147875	447	2843290	0.0001572122435629148	Methanolacinia petrolearia DSM 11571
G000406005	446	5441554	8.196188074215564e-05	Candidatus Poribacteria bacterium WGA-3G ASM40600v1
G001000125	445	1093919	0.00040679428732840367	Candidatus Magasanikbacteria bacterium GW2011_GWA2_43_9 ASM100012v1
G001438175	444	1723929	0.0002575512100556345	Cryomorphaceae bacterium BACL7 MAG-121220-bin83 isolate BACL29 MAG-121220-bin83
G001412615	444	2023836	0.00021938536521733974	Pyrodictium delaneyi Su06
G001714575	444	1176586	0.00037736298069159413	Chlamydia psittaci CR009
G000994895	444	1087915	0.00040812011967846754	Candidatus Woesebacteria bacterium GW2011_GWA1_39_21b ASM99489v1
G001029675	444	1049888	0.00042290225243073545	Candidatus Beckwithbacteria bacterium GW2011_GWC1_49_16 ASM102967v1
G001788235	443	926317	0.00047823801139350785	Candidatus Roizmanbacteria bacterium RIFCSPLOWO2_02_FULL_43_10 ASM178823v1
G001780895	443	942875	0.00046983958637147026	Candidatus Gottesmanbacteria bacterium RIFCSPHIGHO2_01_FULL_46_14 ASM178089v1
G001750995	442	2949801	0.00014984061636700237	Desulfobulbaceae bacterium S5133MH15 ASM175099v1
G001603765	442	1825744	0.00024209308643489996	Anaerolineales bacterium Chloro_02 ASM160376v1
G001771845	442	3957915	0.00011167496017473847	Bdellovibrionales bacterium RIFOXYB1_FULL_39_21 ASM177184v1
G001316125	441	2424311	0.00018190735429571536	Vulcanisaeta distributa JCM 11213
G001789635	441	1453138	0.0003034811559535295	Candidatus Roizmanbacteria bacterium RIFCSPLOWO2_01_FULL_35_13 ASM178963v1
G001768965	441	1337444	0.0003297334318296691	archaeon RBG_16_50_20 ASM176896v1
G001784885	441	1081183	0.0004078865464958291	Candidatus Moranbacteria bacterium RIFOXYC1_FULL_44_13 ASM178488v1
G001724455	441	894739	0.0004928811642277804	Niabella sp. SCN 42-15 ASM172445v1
G900109425	441	2067115	0.00021334081558113603	Thermococcus thioreducens OGL-20
G001717025	441	1374477	0.00032084931213836247	Candidatus Methanomethylicus oleusabulum isolate V3
G001776815	439	860174	0.0005103618570196262	Candidatus Daviesbacteria bacterium RIFCSPHIGHO2_12_FULL_38_25 ASM177681v1
G000568675	439	1394607	0.00031478402159174594	Borrelia hermsii YOR
G001821845	439	561287	0.0007821310666379232	Candidatus Spechtbacteria bacterium RIFCSPLOWO2_01_FULL_38_20 ASM182184v1
G001773615	439	954878	0.0004597445956446792	Candidatus Amesbacteria bacterium RIFCSPHIGHO2_01_FULL_48_32 ASM177361v1
G001515955	438	5203851	8.416843602939439e-05	Clostridia bacterium BRH_c25 41k
G001439085	438	594391	0.0007368886810197328	Actinobacteria bacterium BACL4 MAG-120813-bin39 ASM143908v1
G000970325	438	2394636	0.00018290880117061633	Methanococcoides methylutens MM1
G001802265	437	4532133	9.642258954006867e-05	Fluviicola sp. RIFCSPHIGHO2_01_FULL_43_53 ASM180226v1
G000991845	436	808426	0.0005393196161429741	Candidatus Nomurabacteria bacterium GW2011_GWE1_36_71 ASM99184v1
G001316005	436	2076046	0.00021001461431972124	Vulcanisaeta distributa JCM 11217
G000993365	436	1358087	0.00032103981556409864	Candidatus Woesebacteria bacterium GW2011_GWA1_39_12 ASM99336v1
G001438425	436	1264266	0.0003448641346045848	SAR86 cluster bacterium BACL1 MAG-120813-bin36 ASM143842v1
G001796515	435	1934179	0.00022490162492716547	Chloroflexi bacterium RBG_13_51_36 ASM179651v1
G001872305	435	651023	0.0006681791580328191	Parcubacteria group bacterium CG1_02_40_25 ASM187230v1
G000583875	434	1048269	0.0004140158680643995	Chlamydia avium 10DC88
G000501915	434	1107439	0.00039189517436174814	Borrelia garinii IPT139
G001627755	434	2789969	0.00015555728396982187	SAR324 cluster bacterium REDSEA-S15_B6 ASM162775v1
G001801495	434	1706887	0.0002542640491139718	Gammaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_37_34 ASM180149v1
G001805765	434	704252	0.0006162566808471968	Omnitrophica WOR_2 bacterium RIFCSPLOWO2_01_FULL_41_12 ASM180576v1
G001801015	433	4527004	9.564824771526599e-05	Fluviicola sp. RIFCSPHIGHO2_12_FULL_43_24 ASM180101v1
G001792415	433	1009818	0.0004287901384209828	Candidatus Woesebacteria bacterium RIFCSPHIGHO2_01_FULL_42_80 ASM179241v1
G000022445	433	2586647	0.00016739817996038887	Sulfolobus islandicus M.16.4
G000433475	432	1442272	0.00029952741230502986	Mycoplasma sp. CAG:956 MGS956
G001782265	432	824587	0.000523898630465918	Candidatus Levybacteria bacterium RIFCSPHIGHO2_02_FULL_40_29 ASM178226v1
G001604265	432	1599469	0.0002700896359979468	Spirochaetales bacterium Spiro_01 ASM160426v1
G001774535	431	729379	0.0005909136402336782	Candidatus Collierbacteria bacterium RIFCSPHIGHO2_01_FULL_50_25 ASM177453v1
G001791795	431	3669112	0.00011746711465880573	Candidatus Wallbacteria bacterium GWC2_49_35 ASM179179v1
G001776195	431	960706	0.00044862840452750374	Candidatus Berkelbacteria bacterium RIFOXYA2_FULL_43_10 ASM177619v1
G000993405	430	1514276	0.00028396408580734294	Candidatus Woesebacteria bacterium GW2011_GWB1_39_12 ASM99340v1
G001790715	430	2000362	0.00021496109204234033	Candidatus Schekmanbacteria bacterium RBG_16_38_11 ASM179071v1
G000024185	430	2937203	0.00014639778047346403	Methanobrevibacter ruminantium M1
G000970085	429	5017558	8.54997590461336e-05	Methanosarcina siciliae T4/M
G000997595	428	999614	0.00042816527179491285	Microgenomates group bacterium GW2011_GWC1_41_8 ASM99759v1
G000437835	428	1633002	0.0002620939839632775	Methanoculleus sp. CAG:1088 MGS1088
G001772695	427	985345	0.0004333507553192029	candidate division WWE3 bacterium RIFCSPLOWO2_01_FULL_41_18 ASM177269v1
G000017625	427	2542943	0.0001679156788020809	Methanoregula boonei 6A8
G000022485	426	2854410	0.00014924275069103598	Sulfolobus islandicus Y.N.15.51
G001784045	426	668674	0.000637081746860204	Candidatus Levybacteria bacterium RIFCSPLOWO2_01_FULL_40_96 ASM178404v1
G001803635	425	2472158	0.00017191457827533678	Nitrospirae bacterium GWB2_47_37 ASM180363v1
G000471025	425	1067202	0.00039823763448719175	Chlamydia gallinacea 08-1274/3
G001508005	424	1673988	0.00025328735928811916	Clostridia bacterium 41_269 ASM150800v1
G002010775	424	1526138	0.000277825465324892	Nitrospirae bacterium JdFR-84 ASM201077v1
